transaction_id,client_id,date_transaction,montant,devise,taux_change_eur,montant_eur,categorie,produit,agence,type_operation,statut,score_credit_client,segment_client,solde_avant,taux_interet
TXN001266,CLI0028,2022-05-28 22:19:00,-763.41,EUR,1.0,-763.41,Interets,Credit Consommation,Lyon-Part-Dieu,Debit,Complete,667.0,Standard,4919.7,
TXN000600,CLI0113,2022-04-22 07:11:00,-155.79,EUR,1.0,-155.79,Virement,Credit Auto,Lyon-Part-Dieu,Debit,Complete,643.0,Standard,49760.57,
TXN001016,CLI0031,2024-02-12 12:45:00,-247.75,EUR,1.0,-247.75,Retrait DAB,PEA,Bordeaux-Meriadeck,Debit,Complete,559.0,Risque,44175.95,
TXN001371,CLI0041,2022-12-11 05:41:00,460.72,EUR,1.0,460.72,Retrait DAB,Livret A,Bordeaux-Meriadeck,Credit,Complete,643.0,Standard,940.59,
TXN000098,CLI0052,2022-06-01 14:11:00,-2701.1,EUR,1.0,-2701.1,Prelevement,Livret A,Bordeaux-Meriadeck,Debit,Complete,838.0,Premium,48381.31,
TXN000827,CLI0106,2023-05-19 12:26:00,-4484.85,EUR,1.0,-4484.85,Virement international,Credit Auto,Nantes-Commerce,Debit,Complete,652.0,,41088.07,
TXN001141,CLI0065,2022-07-27 22:51:00,3987.28,EUR,1.0,3987.28,Virement international,Credit Consommation,Bordeaux-Meriadeck,Credit,Complete,660.0,Standard,33314.86,
TXN001226,CLI0128,2022-11-24 15:42:00,226.29,EUR,1.0,226.29,Remboursement credit,Livret A,Marseille-Vieux-Port,Credit,Rejete,683.0,Standard,35330.6,
TXN001932,CLI0029,2022-06-06 14:58:00,1503.4,EUR,1.0,1503.4,Depot especes,Credit Immobilier, Paris-Centre ,Credit,Complete,696.0,Standard,18668.59,
TXN000480,CLI0078,2024-12-26 07:24:00,-2066.35,USD,1.08,-1913.29,Interets,Assurance Vie,Marseille-Vieux-Port,Debit,Complete,647.0,Standard,43526.86,
TXN000324,CLI0149,2024-01-02 04:42:00,-1983.65,MAD,10.85,-182.82,Interets,Livret A,Nice-Massena,Debit,En attente,575.0,Risque,15957.52,
TXN001218,CLI0076,2023-08-08 06:27:00,-790.3,EUR,1.0,-790.3,Remboursement credit,Credit Consommation,Lyon-Part-Dieu,Debit,Complete,326.0,Risque,32776.62,
TXN001468,CLI0031,2022-05-06 12:55:00,-2817.67,EUR,1.0,-2817.67,Interets,Compte Epargne,Bordeaux-Meriadeck,Debit,Complete,559.0,Risque,40399.52,
TXN001849,CLI0035,2023-06-15 21:17:00,-1387.2,eur,1.0,-1387.2,Prelevement,Credit Consommation,Lyon-Part-Dieu,Debit,Complete,600.0,Standard,39732.92,
TXN001479,CLI0093,2023-11-11 21:29:00,-1729.12,EUR,1.0,-1729.12,Remboursement credit,Livret A,Marseille-Vieux-Port,Debit,Complete,786.0,Premium,44998.36,
TXN001553,CLI0022,2024-10-28 20:37:00,2895.52,MAD,10.85,266.87,Interets,Compte Courant,Toulouse-Capitole,Credit,Complete,787.0,Premium,42584.89,
TXN001838,CLI0006,2023-05-09 18:05:00,80.78,EUR,1.0,80.78,Prelevement,Credit Immobilier,Toulouse-Capitole,Credit,Complete,620.0,Standard,49239.47,
TXN001575,CLI0098,2022-05-25 15:05:00,1296.32,EUR,1.0,1296.32,Virement,Credit Consommation,Bordeaux-Meriadeck,Credit,Complete,580.0,Standard,26937.09,
TXN000099,CLI0082,2023-08-18 09:54:00,1428.54,USD,1.08,1322.72,Virement international,Credit Immobilier,Paris-Centre,Credit,Complete,813.0,Premium,25486.91,
TXN001417,CLI0065,2022-03-25 12:18:03,2839.09,EUR,1.0,2839.09,Prelevement,Credit Immobilier,Bordeaux-Meriadeck,Credit,Complete,660.0,Standard,37539.62,
TXN000425,CLI0100,2022-12-02 06:14:00,145.08,EUR,1.0,145.08,Interets,Compte Courant,Lille-Grand-Place,Credit,En attente,656.0,Standard,47514.88,
TXN000297,CLI0028,05/10/2024 04:52,2164.73,CHF,0.97,2231.68,Virement,Livret A,Lyon-Part-Dieu,Credit,Complete,667.0,Standard,9876.48,
TXN000738,CLI0137,2024-04-22 23:55:00,312.18,EUR,1.0,312.18,Remboursement credit,PEA,Marseille-Vieux-Port,Credit,Complete,725.0,Premium,13524.16,
TXN001941,CLI0033,2024-06-02 23:32:00,421.23,CHF,0.97,434.26,Retrait DAB,Compte Epargne,Lyon-Part-Dieu,Credit,En attente,584.0,Standard,34734.72,
TXN000903,CLI0069,2023-02-21 11:40:00,899.58,EUR,1.0,899.58,Interets,Compte Courant,Marseille-Vieux-Port,Credit,Complete,647.0,STANDARD,25211.68,
TXN000602,CLI0073,2024-11-07 08:36:00,2678.14,GBP,0.86,3114.12,Depot especes,Compte Courant,Marseille-Vieux-Port,Credit,Complete,747.0,Premium,28582.31,
TXN001000,CLI0105,2024-12-28 16:15:00,203.56,EUR,1.0,203.56,Paiement CB,Compte Epargne,Nice-Massena,Credit,Rejete,634.0,Standard,38158.75,
TXN001858,CLI0072,2024-10-10 22:37:00,-2524.65,EUR,1.0,-2524.65,Prelevement,Credit Consommation,Marseille-Vieux-Port,Debit,Complete,606.0,,18624.45,
TXN000396,CLI0069,2023-09-15 02:13:00,-2883.73,USD,1.08,-2670.12,Virement,Credit Consommation,Marseille-Vieux-Port,Debit,Complete,647.0,Standard,9554.07,
TXN000427,CLI0064,2022-03-27 19:47:00,2481.77,EUR,1.0,2481.77,Remboursement credit,Compte Epargne,Lille-Grand-Place,Credit,Complete,800.0,Premium,37149.15,
TXN001854,CLI0017,2024-08-20 14:41:00,2254.87,EUR,1.0,2254.87,Interets,Credit Consommation,Bordeaux-Meriadeck,Credit,Complete,649.0,Standard,10801.01,
TXN001584,CLI0018,2022-06-11 05:17:00,-2141.97,EUR,1.0,-2141.97,Remboursement credit,PEA,Bordeaux-Meriadeck,Debit,En attente,1500.0,Risque,42604.16,
TXN001550,CLI0115,2023-06-25 05:56:00,1320.82,EUR,1.0,1320.82,Virement,Credit Immobilier,Toulouse-Capitole,Credit,Complete,709.0,,23416.7,
TXN001556,CLI0122,2022-07-11 05:53:00,1673.53,EUR,1.0,1673.53,Virement international,Assurance Vie,Nantes-Commerce,Credit,Complete,824.0,Premium,4666.04,
TXN001039,CLI0089,2024-08-01 00:42:00,485.1,EUR,1.0,485.1,Interets,Assurance Vie,Bordeaux-Meriadeck,Credit,Complete,638.0,Standard,9311.22,
TXN000253,CLI0142,2024-11-30 14:58:00,7013.04,GBP,0.86,8154.7,Virement international,Compte Epargne,Toulouse-Capitole,Credit,Complete,676.0,Standard,7567.15,
TXN000239,CLI0146,2023-10-14 19:14:00,-1936.96,EUR,1.0,-1936.96,Virement,Credit Auto,Toulouse-Capitole,Debit,Complete,583.0,Standard,37292.63,
TXN001145,CLI0111,2023-01-06 00:40:00,-2840.55,EUR,1.0,-2840.55,Virement,Compte Epargne,Paris-Centre,Debit,Complete,617.0,Standard,36479.96,
TXN000845,CLI0141,2024-07-20 10:10:00,-2805.47,EUR,1.0,-2805.47,Prelevement,Assurance Vie,Lille-Grand-Place,Debit,Complete,726.0,Premium,17733.09,
TXN001310,CLI0046,2024-05-16 05:15:00,28.25,EUR,1.0,28.25,Paiement CB,Livret A,Bordeaux-Meriadeck,Credit,Complete,841.0,Premium,5165.36,
TXN000846,CLI0019,2024-08-01 08:30:00,2936.53,USD,1.08,2719.01,Depot especes,Credit Auto,Lille-Grand-Place,Credit,Complete,505.0,Risque,7108.32,
TXN000555,CLI0110,2024-09-01 21:23:00,106.06,GBP,0.86,123.33,Retrait DAB,Credit Auto,,Credit,Complete,629.0,Standard,19878.85,
TXN001221,CLI0082,2024-09-10 11:31:00,-935.73,EUR,1.0,-935.73,Interets,Credit Consommation,Paris-Centre,Debit,Complete,813.0,Premium,8610.59,
TXN001370,CLI0018,2022-01-09 03:57:00,-1457.08,CHF,0.97,-1502.14,Prelevement,PEA,Bordeaux-Meriadeck,Debit,Complete,,Risque,5433.86,
TXN000546,CLI0114,2023-09-16 00:47:00,-6553.68,EUR,1.0,-6553.68,Virement international,Credit Immobilier,Nantes-Commerce,Debit,Complete,838.0,Premium,15440.67,
TXN000251,CLI0129,2024-07-08 05:10:00,2917.89,EUR,1.0,2917.89,Depot especes,Credit Immobilier,Paris-Centre,Credit,Complete,573.0,Risque,4010.59,
TXN000740,CLI0111,2023-01-17 22:08:00,-634.16,EUR,1.0,-634.16,Depot especes,Livret A,Paris-Centre,Debit,Complete,617.0,STANDARD,40737.09,
TXN000965,CLI0096,2023-08-26 19:01:00,-522.92,CHF,0.97,-539.09,Interets,Credit Immobilier,Lyon-Part-Dieu,Debit,En attente,710.0,STANDARD,1374.21,
TXN001670,CLI0093,2022-09-17 23:40:00,-372.7,USD,1.08,-345.09,Retrait DAB,Credit Consommation,Marseille-Vieux-Port,Debit,Rejete,786.0,Premium,13922.21,
TXN000199,CLI0060,2022-07-14 00:13:00,-1456.58,USD,1.08,-1348.69,Remboursement credit,Credit Consommation,Marseille-Vieux-Port,Debit,Complete,842.0,Premium,22308.84,
TXN001437,CLI0136,2023-12-03 09:15:00,1456.82,USD,1.08,1348.91,Interets,Credit Immobilier,Paris-Centre,Credit,Complete,590.0,Standard,10676.84,
TXN001510,CLI0069,2024-08-06 23:47:00,-2653.39,EUR,1.0,-2653.39,Remboursement credit,Compte Epargne,Marseille-Vieux-Port,Debit,Complete,647.0,Standard,47100.73 EUR,
TXN001455,CLI0013,2023-07-28 08:01:00,-7186.6,EUR,1.0,-7186.6,Virement international,Assurance Vie,Toulouse-Capitole,Debit,Complete,351.0,Risque,3003.28,
TXN000898,CLI0148,2022-08-08 23:07:00,759.66,EUR,1.0,759.66,Prelevement,Credit Immobilier,Lille-Grand-Place,Credit,Complete,713.0,Standard,23864.4,
TXN001823,CLI0112,2022-05-09 10:11:00,410.57,EUR,1.0,410.57,Depot especes,Compte Epargne,Marseille-Vieux-Port,Credit,Complete,636.0,Standard,33078.6,
TXN001794,CLI0103,2023-12-26 18:53:00,-327.89,USD,1.08,-303.6,Remboursement credit,Credit Consommation,Paris-Centre,Debit,Complete,683.0,Standard,25410.77,
TXN001315,CLI0139,2024-08-13 20:33:00,1094.11,CHF,0.97,1127.95,Remboursement credit,Compte Epargne,Marseille-Vieux-Port,Credit,Complete,,Standard,26221.17,
TXN000990,CLI0030,2022-09-20 15:53:00,-6476.83,USD,1.08,-5997.06,Virement international,Compte Epargne,Lyon-Part-Dieu,Debit,Complete,391.0,Risque,1545.23,
TXN001041,CLI0121,2024-08-25 21:24:00,2502.47,USD,1.08,2317.1,Remboursement credit,Livret A,Marseille-Vieux-Port,Credit,Complete,818.0,,15986.0,
TXN001183,CLI0066,2023-08-10 09:54:00,-1731.82,EUR,1.0,-1731.82,Remboursement credit,Livret A,Nice-Massena,Debit,Complete,656.0,Standard,44291.42,
TXN000244,CLI0024,2024-09-15 22:01:00,3564.32,EUR,1.0,3564.32,Virement international,Compte Epargne,Lyon-Part-Dieu,Credit,Complete,592.0,Standard,5152.76,
TXN000067,CLI0051,2022-06-04 05:49:00,-1902.45,EUR,1.0,-1902.45,Depot especes,Credit Auto,Marseille-Vieux-Port,Debit,Complete,834.0,Premium,44114.2,
TXN000601,CLI0127,2024-09-20 14:31:03,381.85,EUR,1.0,381.85,Virement,Credit Immobilier,Nice-Massena,Credit,Complete,691.0,Standard,4769.54,
TXN000934,CLI0061,2022-12-23 23:57:00,1183.05,chf,0.97,1219.64,Prelevement,Livret A,Marseille-Vieux-Port,Credit,Complete,341.0,Risque,12599.14,
TXN000360,CLI0011,2023-10-08 15:57:00,2956.82,EUR,1.0,2956.82,Interets,Assurance Vie, Bordeaux-Meriadeck ,Credit,Complete,672.0,Standard,49221.29,
TXN000096,CLI0095,2022-06-07 18:08:00,-4329.79,EUR,1.0,-4329.79,Virement international,Assurance Vie,Nantes-Commerce,Debit,Complete,668.0,Standard,5761.09,
TXN001656,CLI0039,2023-09-23 10:54:00,-65.72,USD,1.08,-60.85,Retrait DAB,Compte Courant,Lille-Grand-Place,Debit,Complete,631.0,STANDARD,32193.24,
TXN001529,CLI0092,2024-03-04 09:48:00,-7407.36,EUR,1.0,-7407.36,Virement international,Compte Courant,Nantes-Commerce,Debit,Complete,717.0,Standard,3839.96,
TXN001497,CLI0019,2022-08-26 10:55:00,-172.34,EUR,1.0,-172.34,Retrait DAB,PEA,Lille-Grand-Place,Debit,Complete,,Risque,1786.09,
TXN000157,CLI0028,2023-05-09 06:39:03,1603.05,EUR,1.0,1603.05,Prelevement,Assurance Vie,Lyon-Part-Dieu,Credit,Complete,667.0,Standard,4043.06,
TXN001602,CLI0036,2022-03-16 02:55:00,369.87,EUR,1.0,369.87,Paiement CB,Compte Epargne,Marseille-Vieux-Port,Credit,Complete,572.0,Risque,8833.97,
TXN001114,CLI0117,2024-05-10 12:54:03,-345.19,EUR,1.0,-345.19,Virement,Assurance Vie,Lille-Grand-Place,Debit,Complete,643.0,Standard,21764.03,
TXN000522,CLI0017,2024-07-26 02:05:00,-207.53,CHF,0.97,-213.95,Retrait DAB,Livret A,Bordeaux-Meriadeck,Debit,Complete,649.0,Standard,13869.54,
TXN001918,CLI0031,2022-12-07 17:33:00,2044.19,EUR,1.0,2044.19,Virement,Compte Courant,Bordeaux-Meriadeck,Credit,Complete,559.0,Risque,38991.54 EUR,
TXN001555,CLI0060,2024-02-05 14:59:00,-84.03,MAD,10.85,-7.74,Interets,Compte Courant,Marseille-Vieux-Port,Debit,Complete,842.0,Premium,2436.43 EUR,
TXN001433,CLI0033,2022-02-06 01:12:00,-2630.75,USD,1.08,-2435.88,Remboursement credit,Credit Consommation,Lyon-Part-Dieu,Debit,Complete,584.0,Standard,19951.73,
TXN000975,CLI0091,10/07/2024 23:53,1335.29,CHF,0.97,1376.59,Interets,Credit Immobilier,Nantes-Commerce,Credit,Complete,442.0,Risque,36213.0,
TXN000666,CLI0054,2024-03-22 03:55:00,-868.18,EUR,1.0,-868.18,Virement,Credit Immobilier,Bordeaux-Meriadeck,Debit,Complete,347.0,Risque,33025.94,
TXN000362,CLI0045,2024-11-27 14:20:00,-2083.17,MAD,10.85,-192.0,Interets,Credit Consommation,Bordeaux-Meriadeck,Debit,Complete,704.0,Standard,5127.32,
TXN001457,CLI0122,2022-11-26 18:44:00,-2800.83,CHF,0.97,-2887.45,Remboursement credit,Assurance Vie,Nantes-Commerce,Debit,Complete,824.0,Premium,46835.07,
TXN001456,CLI0115,2024-04-23 21:08:00,-1809.12,USD,1.08,-1675.11,Depot especes,Livret A,Toulouse-Capitole,Debit,Complete,709.0,Standard,24655.5,
TXN000485,CLI0056,2022-09-03 02:54:00,-1833.82,USD,1.08,-1697.98,Prelevement,Credit Immobilier,Toulouse-Capitole,Debit,En attente,384.0,,34813.12,
TXN001176,CLI0137,2023-09-13 12:12:00,-1087.71,EUR,1.0,-1087.71,Virement,Compte Epargne,Marseille-Vieux-Port,Debit,Complete,725.0,Premium,26246.82,
TXN001352,CLI0013,2023-07-15 17:52:00,2703.51,GBP,0.86,3143.62,Prelevement,Compte Courant,Toulouse-Capitole,Credit,Complete,351.0,Risque,47634.6,
TXN001281,CLI0004,2023-06-29 18:33:00,76.13,EUR,1.0,76.13,Prelevement,Credit Immobilier,Bordeaux-Meriadeck,Credit,Complete,586.0,Standard,12259.44,
TXN000312,CLI0024,2023-03-13 21:21:00,-2782.32,EUR,1.0,-2782.32,Virement international,Credit Auto,Lyon-Part-Dieu,Debit,Rejete,592.0,Standard,41202.05,
TXN001837,CLI0023,2022-02-12 23:29:00,-7697.24,USD,1.08,-7127.07,Virement international,PEA,Marseille-Vieux-Port,Debit,Complete,636.0,Standard,33699.39,
TXN001329,CLI0063,2024-06-07 15:17:00,-177.51,GBP,0.86,-206.41,Retrait DAB,Credit Auto,Paris-Centre,Debit,Rejete,426.0,Risque,49566.51,
TXN001809,CLI0012,2023-12-04 13:35:00,-2712.04,EUR,1.0,-2712.04,Remboursement credit,PEA,Lille-Grand-Place,Debit,Complete,778.0,Premium,47005.93,
TXN000843,CLI0129,2022-09-26 10:18:00,3010.47,EUR,1.0,3010.47,Virement international,Compte Epargne,Paris-Centre,Credit,Complete,573.0,Risque,35666.85,
TXN000414,CLI0037,2024-12-14 01:16:00,-552.44,EUR,1.0,-552.44,Virement,Assurance Vie,Lille-Grand-Place,Debit,Complete,622.0,Standard,32772.42,
TXN001158,CLI0142,2022-04-19 14:39:00,230.18,EUR,1.0,230.18,Retrait DAB,Livret A,Toulouse-Capitole,Credit,Rejete,676.0,Standard,8649.92,
TXN000032,CLI0098,2022-10-21 07:29:00,-326.19,EUR,1.0,-326.19,Retrait DAB,Compte Courant,Bordeaux-Meriadeck,Debit,En attente,580.0,Standard,23316.14,
TXN000766,CLI0023,2024-02-22 08:40:00,-1976.93,GBP,0.86,-2298.76,Interets,Livret A,Marseille-Vieux-Port,Debit,Complete,636.0,Standard,6190.37,
TXN001807,CLI0129,2022-02-09 20:07:00,-1615.92,CHF,0.97,-1665.9,Interets,Compte Courant,Paris-Centre,Debit,Complete,573.0,Risque,31588.07,
TXN000459,CLI0085,2022-03-03 02:30:00,-1080.52,EUR,1.0,-1080.52,Virement international,Credit Immobilier,Toulouse-Capitole,Debit,Complete,390.0,Risque,17495.91,
TXN001186,CLI0129,2023-10-14 01:36:00,-26.82,USD,1.08,-24.83,Retrait DAB,Assurance Vie,Paris-Centre,Debit,En attente,573.0,Risque,17570.85,
TXN000340,CLI0043,2022-05-21 07:24:00,-3206.6,CHF,0.97,-3305.77,Virement international,Credit Consommation,Bordeaux-Meriadeck,Debit,Complete,735.0,Premium,45476.03,
TXN000287,CLI0070,2024-09-06 13:41:00,-2664.07,USD,1.08,-2466.73,Remboursement credit,Credit Immobilier,Nantes-Commerce,Debit,Complete,425.0,Risque,3026.46,
TXN001273,CLI0129,2024-03-05 17:41:00,-2186.78,EUR,1.0,-2186.78,Depot especes,Livret A,Paris-Centre,Debit,Complete,573.0,Risque,24605.84,
TXN000620,CLI0005,2022-05-11 08:57:03,1962.49,EUR,1.0,1962.49,Remboursement credit,Livret A,Lille-Grand-Place,Credit,Complete,694.0,Standard,46954.33,
TXN000950,CLI0140,2024-01-02 07:28:00,362.3,EUR,1.0,362.3,Retrait DAB,Assurance Vie,Marseille-Vieux-Port,Credit,Complete,609.0,Standard,12285.87,
TXN001604,CLI0141,2022-11-18 18:13:00,-2951.05,EUR,1.0,-2951.05,Interets,Compte Courant,Lille-Grand-Place,Debit,Complete,726.0,Premium,27896.59,
TXN000140,CLI0058,2023-09-04 14:43:00,-2171.33,USD,1.08,-2010.49,Virement,Compte Epargne,Marseille-Vieux-Port,Debit,Complete,704.0,Standard,12450.85,
TXN000849,CLI0063,2022-08-04 09:24:00,-516.71,EUR,1.0,-516.71,Virement,Livret A,Paris-Centre,Debit,Complete,426.0,Risque,43720.53,
TXN001688,CLI0129,2022-05-11 13:13:00,-2722.54,MAD,10.85,-250.93,Remboursement credit,Credit Immobilier,Paris-Centre,Debit,Complete,573.0,Risque,18559.96,
TXN001026,CLI0130,2022-01-07 09:17:00,-1703.65,EUR,1.0,-1703.65,Remboursement credit,Credit Auto,Lyon-Part-Dieu,Debit,Complete,586.0,,34844.98,
TXN001761,CLI0013,2022-04-12 15:18:00,2096.08,EUR,1.0,2096.08,Prelevement,Credit Consommation,Toulouse-Capitole,Credit,Complete,351.0,Risque,17690.84,
TXN001232,CLI0126,2023-06-29 02:28:00,-1199.25,EUR,1.0,-1199.25,Interets,Assurance Vie,Bordeaux-Meriadeck,Debit,Complete,,Risque,18252.74,
TXN001654,CLI0086,2022-11-26 20:22:00,-6661.85,EUR,1.0,-6661.85,Virement international,Credit Consommation,Toulouse-Capitole,Debit,Rejete,805.0,Premium,15723.87,
TXN001139,CLI0044,2023-04-06 16:06:00,311.29,USD,1.08,288.23,Interets,PEA,Lyon-Part-Dieu,Credit,Complete,,Risque,42513.27,
TXN000901,CLI0071,2022-08-12 21:03:00,1956.72,EUR,1.0,1956.72,Interets,Credit Consommation,Paris-Centre,Credit,Complete,797.0,Premium,44763.42,
TXN000732,CLI0117,2024-09-11 02:21:00,-85.6,EUR,1.0,-85.6,Paiement CB,Credit Immobilier,Lille-Grand-Place,Debit,En attente,643.0,Standard,308.61,
TXN001900,CLI0061,2023-02-24 23:19:00,-1500.86,EUR,1.0,-1500.86,Virement,Credit Consommation,Marseille-Vieux-Port,Debit,Complete,341.0,,48059.02,
TXN000265,CLI0073,2024-09-13 02:21:00,494.41,USD,1.08,457.79,Paiement CB,Assurance Vie,Marseille-Vieux-Port,Credit,Complete,747.0,Premium,35583.58,
TXN000275,CLI0136,2022-01-09 20:46:00,139.44,EUR,1.0,139.44,Retrait DAB,PEA,Paris-Centre,Credit,Complete,590.0,Standard,5225.14,
TXN001095,CLI0101,2024-04-07 01:26:00,1093.16,EUR,1.0,1093.16,Remboursement credit,Credit Auto,Marseille-Vieux-Port,Credit,Complete,655.0,Standard,1072.03,
TXN001665,CLI0081,2024-08-21 05:45:00,-2087.66,USD,1.08,-1933.02,Interets,Compte Courant,Toulouse-Capitole,Debit,Complete,617.0,Standard,37545.58 EUR,
TXN000445,CLI0087,2022-03-14 20:08:00,1470.41,CHF,0.97,1515.89,Interets,PEA, Toulouse-Capitole ,Credit,Complete,607.0,Standard,40726.91,
TXN000040,CLI0094,2022-01-29 08:34:00,-414.59,USD,1.08,-383.88,Prelevement,Assurance Vie,Paris-Centre,Debit,Complete,435.0,Risque,41138.62,
TXN001123,CLI0025,2022-08-04 07:14:00,789.48,EUR,1.0,789.48,Remboursement credit,Assurance Vie,Lyon-Part-Dieu,Credit,Complete,688.0,Standard,48700.44,
TXN001265,CLI0105,2024-07-18 04:53:00,2097.13,EUR,1.0,2097.13,Prelevement,Compte Courant,Nice-Massena,Credit,En attente,,Standard,48467.1,
TXN000022,CLI0004,2022-08-21 14:07:00,-1960.74,EUR,1.0,-1960.74,Remboursement credit,Assurance Vie,Bordeaux-Meriadeck,Debit,Complete,586.0,Standard,13743.9,
TXN000706,CLI0122,2023-09-28 18:12:00,1532.3,eur,1.0,1532.3,Depot especes,Assurance Vie,Nantes-Commerce,Credit,Complete,824.0,Premium,49555.15,
TXN001439,CLI0149,2023-08-09 18:11:00,2808.14,GBP,0.86,3265.28,Prelevement,Credit Auto,Nice-Massena,Credit,Rejete,575.0,Risque,29186.67,
TXN000518,CLI0086,2024-01-16 01:07:00,-1179.72,EUR,1.0,-1179.72,Virement,Compte Courant,Toulouse-Capitole,Debit,Complete,805.0,Premium,8845.84,
TXN001174,CLI0112,2022-02-18 15:06:00,-998.47,EUR,1.0,-998.47,Remboursement credit,Compte Epargne,Marseille-Vieux-Port,Debit,Complete,636.0,Standard,49615.14,
TXN001850,CLI0006,2022-04-02 13:31:00,1236.29,EUR,1.0,1236.29,Remboursement credit,Compte Courant,Toulouse-Capitole,Credit,Complete,620.0,,8739.35,
TXN001672,CLI0096,2022-09-25 16:05:00,220.61,EUR,1.0,220.61,Retrait DAB,Compte Epargne,Lyon-Part-Dieu,Credit,Complete,710.0,Standard,9932.37,
TXN000355,CLI0118,2022-02-26 15:07:00,-810.57,CHF,0.97,-835.64,Interets,Credit Consommation,Lille-Grand-Place,Debit,Complete,641.0,Standard,11573.51,
TXN000298,CLI0031,2023-01-26 22:21:00,-367.91,EUR,1.0,-367.91,Remboursement credit,Livret A,Bordeaux-Meriadeck,Debit,Complete,559.0,Risque,22580.18,
TXN001077,CLI0145,2023-09-21 22:10:00,-4627.59,USD,1.08,-4284.81,Virement international,Credit Auto,Lyon-Part-Dieu,Debit,Complete,674.0,Standard,7806.62,
TXN000840,CLI0102,2024-03-11 23:22:00,487.45,EUR,1.0,487.45,Retrait DAB,Livret A,Marseille-Vieux-Port,Credit,Complete,677.0,Standard,44835.91,
TXN001223,CLI0116,2024-02-29 13:01:00,2626.42,EUR,1.0,2626.42,Depot especes,Compte Epargne,Nice-Massena,Credit,Rejete,620.0,Standard,31646.43,
TXN000925,CLI0130,2022-09-07 09:25:00,-1476.97,EUR,1.0,-1476.97,Interets,Credit Consommation,Lyon-Part-Dieu,Debit,Complete,586.0,Standard,27381.29,
TXN000123,CLI0021,2023-06-10 23:30:00,1869.1,CHF,0.97,1926.91,Virement international,Assurance Vie,Marseille-Vieux-Port,Credit,En attente,697.0,Standard,34838.95,
TXN001228,CLI0110,2024-12-20 09:21:00,2188.03,EUR,1.0,2188.03,Prelevement,Credit Immobilier,Toulouse-Capitole,Credit,Complete,,Standard,48524.49,
TXN001092,CLI0136,2023-09-07 19:13:00,-1734.47,EUR,1.0,-1734.47,Interets,Credit Immobilier,Paris-Centre,Debit,Complete,590.0,Standard,19872.38,
TXN001248,CLI0100,2023-02-26 06:48:00,1732.11,USD,1.08,1603.81,Prelevement,Credit Consommation,Lille-Grand-Place,Credit,En attente,,,40911.23,
TXN001152,CLI0091,2024-02-28 03:54:00,2870.42,EUR,1.0,2870.42,Remboursement credit,Assurance Vie,Nantes-Commerce,Credit,Complete,442.0,Risque,48540.19,
TXN001680,CLI0097,2022-09-23 05:24:00,447.33,EUR,1.0,447.33,Depot especes,Livret A,Lille-Grand-Place,Credit,Complete,397.0,Risque,48436.01,
TXN001863,CLI0140,2022-12-14 01:59:00,2793.4,EUR,1.0,2793.4,Remboursement credit,Compte Courant,Marseille-Vieux-Port,Credit,Complete,,Standard,38993.7,
TXN001164,CLI0104,2024-02-20 22:30:00,-458.6,GBP,0.86,-533.26,Remboursement credit,Livret A,Nantes-Commerce,Debit,Complete,690.0,Standard,8952.81,
TXN000418,CLI0078,2024-10-23 08:51:00,-49.76,MAD,10.85,-4.59,Retrait DAB,Compte Epargne,Marseille-Vieux-Port,Debit,En attente,647.0,Standard,40761.45,
TXN000967,CLI0021,2023-04-05 18:32:00,2993.55,MAD,10.85,275.9,Prelevement,Compte Epargne,Marseille-Vieux-Port,Credit,Complete,697.0,Standard,6149.99,
TXN001243,CLI0060,2022-10-09 16:20:00,1002.7,MAD,10.85,92.41,Depot especes,Compte Epargne, Marseille-Vieux-Port ,Credit,Complete,842.0,Premium,38300.28,
TXN001571,CLI0025,2023-07-09 13:33:00,-426.94,EUR,1.0,-426.94,Paiement CB,Credit Consommation,Lyon-Part-Dieu,Debit,Complete,688.0,Standard,31165.12,
TXN001867,CLI0024,2024-02-19 18:02:00,-2242.57,EUR,1.0,-2242.57,Prelevement,Livret A,Lyon-Part-Dieu,Debit,Complete,592.0,Standard,24831.15,
TXN000158,CLI0104,2023-04-08 09:43:00,-2492.78,EUR,1.0,-2492.78,Interets,Compte Courant,Nantes-Commerce,Debit,Complete,690.0,Standard,19025.27,
TXN001119,CLI0083,2023-11-11 00:56:00,"1437,98",USD,1.08,1331.46,Virement,Credit Immobilier,Lyon-Part-Dieu,Credit,En attente,643.0,Standard,2420.32,
TXN001280,CLI0048,2022-03-23 07:12:00,-484.79,EUR,1.0,-484.79,Remboursement credit,Compte Epargne,Toulouse-Capitole,Debit,Complete,670.0,Standard,3093.7,
TXN001616,CLI0008,2024-05-28 05:23:00,-3737.57,GBP,0.86,-4346.01,Virement international,Credit Auto,Nantes-Commerce,Debit,En attente,744.0,Premium,1266.34,
TXN001668,CLI0001,2023-03-14 19:18:00,1633.13,EUR,1.0,1633.13,Virement,Credit Consommation,Lille-Grand-Place,Credit,Complete,586.0,Standard,47281.17,
